pcode,year,month,rainfall_mm,rainfall_historic_avg_mm,rainfall_anomaly_pct,rice_price_usd_per_kg,flour_price_usd_per_kg,oil_price_usd_per_l,lentils_price_usd_per_kg,avg_food_price_usd_per_kg,debt_service_total_usd,debt_stock_pct_gni,debt_stock_total_usd,date
BD45,1999,2,6.8944591,15.596482,-55.794780515246956,0.45,0.39,0.83,0.87,0.635,691197510.9,31.1302505036908,16449663349.3,1999-02-01
BD45,1999,3,28.023747,51.645119,-45.73785956423104,0.45,0.39,0.83,0.87,0.635,691197510.9,31.1302505036908,16449663349.3,1999-03-01
BD45,1999,4,58.398416999999995,176.110204,-66.83984478264532,0.45,0.39,0.83,0.87,0.635,691197510.9,31.1302505036908,16449663349.3,1999-04-01
BD45,1999,5,584.31399,397.81284,46.881631573279535,0.45,0.39,0.83,0.87,0.635,691197510.9,31.1302505036908,16449663349.3,1999-05-01
BD45,1999,6,434.52505999999994,467.12277,-6.978403129438555,0.45,0.39,0.83,0.87,0.635,691197510.9,31.1302505036908,16449663349.3,1999-06-01
BD45,1999,7,590.98153,475.81346,24.20445819250258,0.45,0.39,0.83,0.87,0.635,691197510.9,31.1302505036908,16449663349.3,1999-07-01
BD45,1999,8,624.25065,439.38496,42.073740985581296,0.45,0.39,0.83,0.87,0.635,691197510.9,31.1302505036908,16449663349.3,1999-08-01
BD45,1999,9,267.82058,382.11381,-29.91078233995259,0.45,0.39,0.83,0.87,0.635,691197510.9,31.1302505036908,16449663349.3,1999-09-01
BD45,1999,10,337.63325399999997,205.135529,64.59033481225964,0.45,0.39,0.83,0.87,0.635,691197510.9,31.1302505036908,16449663349.3,1999-10-01
BD45,1999,11,5.1767810999999995,11.6719436,-55.6476515188096,0.45,0.39,0.83,0.87,0.635,691197510.9,31.1302505036908,16449663349.3,1999-11-01
BD45,1999,12,3.5620051999999998,4.4093227,-19.216500076077445,0.45,0.39,0.83,0.87,0.635,691197510.9,31.1302505036908,16449663349.3,1999-12-01
BD45,2000,1,11.2559367,9.960422300000001,13.00662121524705,0.45,0.39,0.83,0.87,0.635,773322606.1,28.312285791779,15600564697.1,2000-01-01
BD45,2000,2,13.562004600000002,15.596482,-13.04446348862518,0.45,0.39,0.83,0.87,0.635,773322606.1,28.312285791779,15600564697.1,2000-02-01
BD45,2000,3,62.356202,51.645119,20.73977794493997,0.45,0.39,0.83,0.87,0.635,773322606.1,28.312285791779,15600564697.1,2000-03-01
BD45,2000,4,262.09498299999996,176.110204,48.82441621610974,0.45,0.39,0.83,0.87,0.635,773322606.1,28.312285791779,15600564697.1,2000-04-01
BD45,2000,5,646.108174,397.81284,62.415113096902544,0.45,0.39,0.83,0.87,0.635,773322606.1,28.312285791779,15600564697.1,2000-05-01
BD45,2000,6,489.07653000000005,467.12277,4.699783742077066,0.45,0.39,0.83,0.87,0.635,773322606.1,28.312285791779,15600564697.1,2000-06-01
BD45,2000,7,389.20844,475.81346,-18.201464918625888,0.45,0.39,0.83,0.87,0.635,773322606.1,28.312285791779,15600564697.1,2000-07-01
BD45,2000,8,532.1161,439.38496,21.104759707751487,0.45,0.39,0.83,0.87,0.635,773322606.1,28.312285791779,15600564697.1,2000-08-01
BD45,2000,9,556.802094,382.11381,45.71629693258142,0.45,0.39,0.83,0.87,0.635,773322606.1,28.312285791779,15600564697.1,2000-09-01
BD45,2000,10,177.087068,205.135529,-13.673136553541637,0.45,0.39,0.83,0.87,0.635,773322606.1,28.312285791779,15600564697.1,2000-10-01
BD45,2000,11,3.783641,11.6719436,-67.58345371031437,0.45,0.39,0.83,0.87,0.635,773322606.1,28.312285791779,15600564697.1,2000-11-01
BD45,2000,12,4.0026387,4.4093227,-9.223275946666353,0.45,0.39,0.83,0.87,0.635,773322606.1,28.312285791779,15600564697.1,2000-12-01
BD45,2001,1,6.3746703,9.960422300000001,-35.99999971888742,0.45,0.39,0.83,0.87,0.635,666594362.0,26.9258696430478,14978802400.8,2001-01-01
BD45,2001,2,21.7546174,15.596482,39.48413110084698,0.45,0.39,0.83,0.87,0.635,666594362.0,26.9258696430478,14978802400.8,2001-02-01
BD45,2001,3,31.849604,51.645119,-38.3298855405871,0.45,0.39,0.83,0.87,0.635,666594362.0,26.9258696430478,14978802400.8,2001-03-01
BD45,2001,4,104.10553999999999,176.110204,-40.886139681037456,0.45,0.39,0.83,0.87,0.635,666594362.0,26.9258696430478,14978802400.8,2001-04-01
BD45,2001,5,412.12665,397.81284,3.5981266969663395,0.45,0.39,0.83,0.87,0.635,666594362.0,26.9258696430478,14978802400.8,2001-05-01
BD45,2001,6,291.920835,467.12277,-37.50661416055569,0.45,0.39,0.83,0.87,0.635,666594362.0,26.9258696430478,14978802400.8,2001-06-01
BD45,2001,7,365.14248599999996,475.81346,-23.25931973425049,0.45,0.39,0.83,0.87,0.635,666594362.0,26.9258696430478,14978802400.8,2001-07-01
BD45,2001,8,369.651714,439.38496,-15.870649282123802,0.45,0.39,0.83,0.87,0.635,666594362.0,26.9258696430478,14978802400.8,2001-08-01
BD45,2001,9,463.66755200000006,382.11381,21.342788422119593,0.45,0.39,0.83,0.87,0.635,666594362.0,26.9258696430478,14978802400.8,2001-09-01
BD45,2001,10,354.915569,205.135529,73.0151625757623,0.45,0.39,0.83,0.87,0.635,666594362.0,26.9258696430478,14978802400.8,2001-10-01
BD45,2001,11,10.3878635,11.6719436,-11.001424818399572,0.45,0.39,0.83,0.87,0.635,666594362.0,26.9258696430478,14978802400.8,2001-11-01
BD45,2001,12,3.0817942,4.4093227,-30.10731103894935,0.45,0.39,0.83,0.87,0.635,666594362.0,26.9258696430478,14978802400.8,2001-12-01
BD45,2002,1,9.2453829,9.960422300000001,-7.1788060632730595,0.45,0.39,0.83,0.87,0.635,706732882.9,29.3237754107195,16687587182.1,2002-01-01
BD45,2002,2,8.1398418,15.596482,-47.80975735425464,0.45,0.39,0.83,0.87,0.635,706732882.9,29.3237754107195,16687587182.1,2002-02-01
BD45,2002,3,63.060687,51.645119,22.1038661949835,0.45,0.39,0.83,0.87,0.635,706732882.9,29.3237754107195,16687587182.1,2002-03-01
BD45,2002,4,280.89182,176.110204,59.497754031333685,0.45,0.39,0.83,0.87,0.635,706732882.9,29.3237754107195,16687587182.1,2002-04-01
BD45,2002,5,333.110824,397.81284,-16.264436311306596,0.45,0.39,0.83,0.87,0.635,706732882.9,29.3237754107195,16687587182.1,2002-05-01
BD45,2002,6,574.2638559999999,467.12277,22.936386937421165,0.45,0.39,0.83,0.87,0.635,706732882.9,29.3237754107195,16687587182.1,2002-06-01
BD45,2002,7,630.0264,475.81346,32.41037779805555,0.45,0.39,0.83,0.87,0.635,706732882.9,29.3237754107195,16687587182.1,2002-07-01
BD45,2002,8,415.06332999999995,439.38496,-5.535380637516593,0.45,0.39,0.83,0.87,0.635,706732882.9,29.3237754107195,16687587182.1,2002-08-01
BD45,2002,9,332.316625,382.11381,-13.03202964582725,0.45,0.39,0.83,0.87,0.635,706732882.9,29.3237754107195,16687587182.1,2002-09-01
BD45,2002,10,93.089708,205.135529,-54.620387578009456,0.45,0.39,0.83,0.87,0.635,706732882.9,29.3237754107195,16687587182.1,2002-10-01
BD45,2002,11,28.61213734,11.6719436,145.13601436525104,0.45,0.39,0.83,0.87,0.635,706732882.9,29.3237754107195,16687587182.1,2002-11-01
BD45,2002,12,2.7651716,4.4093227,-37.288064672608336,0.45,0.39,0.83,0.87,0.635,706732882.9,29.3237754107195,16687587182.1,2002-12-01
BD45,2003,1,12.026385099999999,9.960422300000001,20.741718953020673,0.45,0.39,0.83,0.87,0.635,659152139.2,29.4649511156153,18440377575.4,2003-01-01
BD45,2003,2,17.6754616,15.596482,13.329798348114648,0.45,0.39,0.83,0.87,0.635,659152139.2,29.4649511156153,18440377575.4,2003-02-01
BD45,2003,3,69.374667,51.645119,34.32957139666964,0.45,0.39,0.83,0.87,0.635,659152139.2,29.4649511156153,18440377575.4,2003-03-01
BD45,2003,4,214.19789,176.110204,21.627188621052298,0.45,0.39,0.83,0.87,0.635,659152139.2,29.4649511156153,18440377575.4,2003-04-01
BD45,2003,5,233.050135,397.81284,-41.41714103546783,0.45,0.39,0.83,0.87,0.635,659152139.2,29.4649511156153,18440377575.4,2003-05-01
BD45,2003,6,646.45645,467.12277,38.39112360118947,0.45,0.39,0.83,0.87,0.635,659152139.2,29.4649511156153,18440377575.4,2003-06-01
BD45,2003,7,428.40634,475.81346,-9.963383549511192,0.45,0.39,0.83,0.87,0.635,659152139.2,29.4649511156153,18440377575.4,2003-07-01
BD45,2003,8,312.812666,439.38496,-28.806696979341307,0.45,0.39,0.83,0.87,0.635,659152139.2,29.4649511156153,18440377575.4,2003-08-01
BD45,2003,9,349.567284,382.11381,-8.517495350403594,0.45,0.39,0.83,0.87,0.635,659152139.2,29.4649511156153,18440377575.4,2003-09-01
BD45,2003,10,312.61741,205.135529,52.39554626346566,0.45,0.39,0.83,0.87,0.635,659152139.2,29.4649511156153,18440377575.4,2003-10-01
BD45,2003,11,4.3456465,11.6719436,-62.768441581571736,0.45,0.39,0.83,0.87,0.635,659152139.2,29.4649511156153,18440377575.4,2003-11-01
BD45,2003,12,4.237466899999999,4.4093227,-3.8975555134578914,0.45,0.39,0.83,0.87,0.635,659152139.2,29.4649511156153,18440377575.4,2003-12-01
BD45,2004,1,9.0976256,9.960422300000001,-8.662250193950115,0.45,0.39,0.83,0.87,0.635,653283766.1,29.0231053050116,19714073691.8,2004-01-01
BD45,2004,2,6.4195251,15.596482,-58.83991595027648,0.45,0.39,0.83,0.87,0.635,653283766.1,29.0231053050116,19714073691.8,2004-02-01
BD45,2004,3,23.039578000000002,51.645119,-55.388663157112674,0.45,0.39,0.83,0.87,0.635,653283766.1,29.0231053050116,19714073691.8,2004-03-01
BD45,2004,4,328.195249,176.110204,86.357883612468,0.45,0.39,0.83,0.87,0.635,653283766.1,29.0231053050116,19714073691.8,2004-04-01
BD45,2004,5,305.408977,397.81284,-23.227973988974313,0.45,0.39,0.83,0.87,0.635,653283766.1,29.0231053050116,19714073691.8,2004-05-01
BD45,2004,6,674.66752,467.12277,44.43045026471306,0.45,0.39,0.83,0.87,0.635,653283766.1,29.0231053050116,19714073691.8,2004-06-01
BD45,2004,7,627.240114,475.81346,31.824794111541088,0.45,0.39,0.83,0.87,0.635,653283766.1,29.0231053050116,19714073691.8,2004-07-01
BD45,2004,8,356.683376,439.38496,-18.822124453235716,0.45,0.39,0.83,0.87,0.635,653283766.1,29.0231053050116,19714073691.8,2004-08-01
BD45,2004,9,520.64381,382.11381,36.25359680143464,0.45,0.39,0.83,0.87,0.635,653283766.1,29.0231053050116,19714073691.8,2004-09-01
BD45,2004,10,301.97361850000004,205.135529,47.20688316259445,0.45,0.39,0.83,0.87,0.635,653283766.1,29.0231053050116,19714073691.8,2004-10-01
BD45,2004,11,3.8707124000000004,11.6719436,-66.83746484175953,0.45,0.39,0.83,0.87,0.635,653283766.1,29.0231053050116,19714073691.8,2004-11-01
BD45,2004,12,4.0211082000000005,4.4093227,-8.804402091051292,0.45,0.39,0.83,0.87,0.635,653283766.1,29.0231053050116,19714073691.8,2004-12-01
BD45,2005,1,12.1767812,9.960422300000001,22.25165593631506,0.45,0.39,0.83,0.87,0.635,812105988.3,25.5020847255283,18503086016.3,2005-01-01
BD45,2005,2,13.0765171,15.596482,-16.157264824208433,0.45,0.39,0.83,0.87,0.635,812105988.3,25.5020847255283,18503086016.3,2005-02-01
BD45,2005,3,118.778362,51.645119,129.9895213718067,0.45,0.39,0.83,0.87,0.635,812105988.3,25.5020847255283,18503086016.3,2005-03-01
BD45,2005,4,167.33245399999998,176.110204,-4.984237029218378,0.45,0.39,0.83,0.87,0.635,812105988.3,25.5020847255283,18503086016.3,2005-04-01
BD45,2005,5,345.42744100000004,397.81284,-13.168352987299242,0.45,0.39,0.83,0.87,0.635,812105988.3,25.5020847255283,18503086016.3,2005-05-01
BD45,2005,6,226.47229,467.12277,-51.51760852933802,0.45,0.39,0.83,0.87,0.635,812105988.3,25.5020847255283,18503086016.3,2005-06-01
BD45,2005,7,524.255926,475.81346,10.180978486821289,0.45,0.39,0.83,0.87,0.635,812105988.3,25.5020847255283,18503086016.3,2005-07-01
BD45,2005,8,519.4723,439.38496,18.22714641848461,0.45,0.39,0.83,0.87,0.635,812105988.3,25.5020847255283,18503086016.3,2005-08-01
BD45,2005,9,301.124016,382.11381,-21.195202026328232,0.45,0.39,0.83,0.87,0.635,812105988.3,25.5020847255283,18503086016.3,2005-09-01
BD45,2005,10,429.498673,205.135529,109.37312765552183,0.45,0.39,0.83,0.87,0.635,812105988.3,25.5020847255283,18503086016.3,2005-10-01
BD45,2005,11,3.67018484,11.6719436,-68.55549541894635,0.45,0.39,0.83,0.87,0.635,812105988.3,25.5020847255283,18503086016.3,2005-11-01
BD45,2005,12,2.8469657,4.4093227,-35.43303827592387,0.45,0.39,0.83,0.87,0.635,812105988.3,25.5020847255283,18503086016.3,2005-12-01
BD45,2006,1,6.0817942,9.960422300000001,-38.940398139544754,0.45,0.39,0.83,0.87,0.635,712935810.5,26.5815575749539,20160932717.1,2006-01-01
BD45,2006,2,7.1715038,15.596482,-54.018452366373396,0.45,0.39,0.83,0.87,0.635,712935810.5,26.5815575749539,20160932717.1,2006-02-01
BD45,2006,3,30.651715000000003,51.645119,-40.649347714737566,0.45,0.39,0.83,0.87,0.635,712935810.5,26.5815575749539,20160932717.1,2006-03-01
BD45,2006,4,252.07389,176.110204,43.13417637060939,0.45,0.39,0.83,0.87,0.635,712935810.5,26.5815575749539,20160932717.1,2006-04-01
BD45,2006,5,430.522424,397.81284,8.222355014986446,0.45,0.39,0.83,0.87,0.635,712935810.5,26.5815575749539,20160932717.1,2006-05-01
BD45,2006,6,360.71767,467.12277,-22.778829642579833,0.45,0.39,0.83,0.87,0.635,712935810.5,26.5815575749539,20160932717.1,2006-06-01
BD45,2006,7,402.39051,475.81346,-15.431036776471185,0.45,0.39,0.83,0.87,0.635,712935810.5,26.5815575749539,20160932717.1,2006-07-01
BD45,2006,8,320.345651,439.38496,-27.09225846055359,0.45,0.39,0.83,0.87,0.635,712935810.5,26.5815575749539,20160932717.1,2006-08-01
BD45,2006,9,384.11082,382.11381,0.5226217811913128,0.45,0.39,0.83,0.87,0.635,712935810.5,26.5815575749539,20160932717.1,2006-09-01
BD45,2006,10,120.477571,205.135529,-41.26928105174799,0.45,0.39,0.83,0.87,0.635,712935810.5,26.5815575749539,20160932717.1,2006-10-01
BD45,2006,11,13.5224279,11.6719436,15.854123044254598,0.45,0.39,0.83,0.87,0.635,712935810.5,26.5815575749539,20160932717.1,2006-11-01
BD45,2006,12,3.3060685,4.4093227,-25.020944826741758,0.45,0.39,0.83,0.87,0.635,712935810.5,26.5815575749539,20160932717.1,2006-12-01
BD45,2007,1,6.1372032,9.960422300000001,-38.38410646504416,0.45,0.39,0.83,0.87,0.635,1008245604.3,25.4056316582734,21523544177.4,2007-01-01
BD45,2007,2,52.0686003,15.596482,233.84836593277893,0.45,0.39,0.83,0.87,0.635,1008245604.3,25.4056316582734,21523544177.4,2007-02-01
BD45,2007,3,22.7572557,51.645119,-55.935321399879044,0.45,0.39,0.83,0.87,0.635,1008245604.3,25.4056316582734,21523544177.4,2007-03-01
BD45,2007,4,213.406335,176.110204,21.177722899009304,0.45,0.39,0.83,0.87,0.635,1008245604.3,25.4056316582734,21523544177.4,2007-04-01
BD45,2007,5,239.382586,397.81284,-39.82532439123885,0.45,0.39,0.83,0.87,0.635,1008245604.3,25.4056316582734,21523544177.4,2007-05-01
BD45,2007,6,549.48284,467.12277,17.63135417269426,0.45,0.39,0.83,0.87,0.635,1008245604.3,25.4056316582734,21523544177.4,2007-06-01
BD45,2007,7,614.292856,475.81346,29.103715561136077,0.45,0.39,0.83,0.87,0.635,1008245604.3,25.4056316582734,21523544177.4,2007-07-01
BD45,2007,8,347.817956,439.38496,-20.839812996785327,0.45,0.39,0.83,0.87,0.635,1008245604.3,25.4056316582734,21523544177.4,2007-08-01
BD45,2007,9,340.13721300000003,382.11381,-10.985365067020208,0.45,0.39,0.83,0.87,0.635,1008245604.3,25.4056316582734,21523544177.4,2007-09-01
BD45,2007,10,286.430086,205.135529,39.62968160430172,0.45,0.39,0.83,0.87,0.635,1008245604.3,25.4056316582734,21523544177.4,2007-10-01
BD45,2007,11,25.525067,11.6719436,118.68737439752535,0.45,0.39,0.83,0.87,0.635,1008245604.3,25.4056316582734,21523544177.4,2007-11-01
BD45,2007,12,2.93403694,4.4093227,-33.458330459687154,0.45,0.39,0.83,0.87,0.635,1008245604.3,25.4056316582734,21523544177.4,2007-12-01
BD45,2008,1,24.9525063,9.960422300000001,150.51654988564084,0.45,0.39,0.83,0.87,0.635,940729371.1,23.6567567728032,23346917708.3,2008-01-01
BD45,2008,2,8.9445909,15.596482,-42.64994567364615,0.45,0.39,0.83,0.87,0.635,940729371.1,23.6567567728032,23346917708.3,2008-02-01
BD45,2008,3,66.424802,51.645119,28.617773152967267,0.45,0.39,0.83,0.87,0.635,940729371.1,23.6567567728032,23346917708.3,2008-03-01
BD45,2008,4,82.9525065,176.110204,-52.89738776294871,0.45,0.39,0.83,0.87,0.635,940729371.1,23.6567567728032,23346917708.3,2008-04-01
BD45,2008,5,291.058037,397.81284,-26.835434220775777,0.45,0.39,0.83,0.87,0.635,940729371.1,23.6567567728032,23346917708.3,2008-05-01
BD45,2008,6,402.07652600000006,467.12277,-13.9248711853631,0.45,0.39,0.83,0.87,0.635,940729371.1,23.6567567728032,23346917708.3,2008-06-01
BD45,2008,7,544.878635,475.81346,14.515178910659653,0.45,0.39,0.83,0.87,0.635,940729371.1,23.6567567728032,23346917708.3,2008-07-01
BD45,2008,8,484.97096999999997,439.38496,10.374959124681917,0.45,0.39,0.83,0.87,0.635,940729371.1,23.6567567728032,23346917708.3,2008-08-01
BD45,2008,9,282.4248,382.11381,-26.08882678173814,0.45,0.39,0.83,0.87,0.635,940729371.1,23.6567567728032,23346917708.3,2008-09-01
BD45,2008,10,232.920842,205.135529,13.544856483637217,0.45,0.39,0.83,0.87,0.635,940729371.1,23.6567567728032,23346917708.3,2008-10-01
BD45,2008,11,4.04485504,11.6719436,-65.34548847545837,0.45,0.39,0.83,0.87,0.635,940729371.1,23.6567567728032,23346917708.3,2008-11-01
BD45,2008,12,2.7968337,4.4093227,-36.56999293791765,0.45,0.39,0.83,0.87,0.635,940729371.1,23.6567567728032,23346917708.3,2008-12-01
BD45,2009,1,6.0817942,9.960422300000001,-38.940398139544754,0.45,0.39,0.83,0.87,0.635,1032147833.3,22.9455982553559,25377795050.4,2009-01-01
BD45,2009,2,6.7915568,15.596482,-56.45455943205654,0.45,0.39,0.83,0.87,0.635,1032147833.3,22.9455982553559,25377795050.4,2009-02-01
BD45,2009,3,44.485488,51.645119,-13.863131964126183,0.45,0.39,0.83,0.87,0.635,1032147833.3,22.9455982553559,25377795050.4,2009-03-01
BD45,2009,4,138.298153,176.110204,-21.470675827506277,0.45,0.39,0.83,0.87,0.635,1032147833.3,22.9455982553559,25377795050.4,2009-04-01
BD45,2009,5,400.21637,397.81284,0.604186129336597,0.45,0.39,0.83,0.87,0.635,1032147833.3,22.9455982553559,25377795050.4,2009-05-01
BD45,2009,6,433.2744,467.12277,-7.246140024388019,0.45,0.39,0.83,0.87,0.635,1032147833.3,22.9455982553559,25377795050.4,2009-06-01
BD45,2009,7,416.34037,475.81346,-12.499244977222798,0.45,0.39,0.83,0.87,0.635,1032147833.3,22.9455982553559,25377795050.4,2009-07-01
BD45,2009,8,591.59104,439.38496,34.640712326612196,0.45,0.39,0.83,0.87,0.635,1032147833.3,22.9455982553559,25377795050.4,2009-08-01
BD45,2009,9,297.401064,382.11381,-22.169506514302633,0.45,0.39,0.83,0.87,0.635,1032147833.3,22.9455982553559,25377795050.4,2009-09-01
BD45,2009,10,175.612127,205.135529,-14.392144619667521,0.45,0.39,0.83,0.87,0.635,1032147833.3,22.9455982553559,25377795050.4,2009-10-01
BD45,2009,11,5.24538265,11.6719436,-55.0599040763014,0.45,0.39,0.83,0.87,0.635,1032147833.3,22.9455982553559,25377795050.4,2009-11-01
BD45,2009,12,2.81002645,4.4093227,-36.27079165695901,0.45,0.39,0.83,0.87,0.635,1032147833.3,22.9455982553559,25377795050.4,2009-12-01
BD45,2010,1,6.0712402,9.960422300000001,-39.046357502332015,0.45,0.39,0.83,0.87,0.635,1106277181.1,21.3233746649766,26571755072.0,2010-01-01
BD45,2010,2,13.3087073,15.596482,-14.668530377555655,0.45,0.39,0.83,0.87,0.635,1106277181.1,21.3233746649766,26571755072.0,2010-02-01
BD45,2010,3,33.124011,51.645119,-35.86226222075313,0.45,0.39,0.83,0.87,0.635,1106277181.1,21.3233746649766,26571755072.0,2010-03-01
BD45,2010,4,158.401062,176.110204,-10.055716021997235,0.45,0.39,0.83,0.87,0.635,1106277181.1,21.3233746649766,26571755072.0,2010-04-01
BD45,2010,5,443.9103,397.81284,11.587725524394841,0.45,0.39,0.83,0.87,0.635,1106277181.1,21.3233746649766,26571755072.0,2010-05-01
BD45,2010,6,636.20052,467.12277,36.195570170985235,0.45,0.39,0.83,0.87,0.635,1106277181.1,21.3233746649766,26571755072.0,2010-06-01
BD45,2010,7,308.71768,475.81346,-35.117917849570716,0.45,0.39,0.83,0.87,0.635,1106277181.1,21.3233746649766,26571755072.0,2010-07-01
BD45,2010,8,448.66227000000003,439.38496,2.11143094201496,0.45,0.39,0.83,0.87,0.635,1106277181.1,21.3233746649766,26571755072.0,2010-08-01
BD45,2010,9,378.30871,382.11381,-0.9958027949840341,0.45,0.39,0.83,0.87,0.635,1106277181.1,21.3233746649766,26571755072.0,2010-09-01
BD45,2010,10,239.21108999999998,205.135529,16.611242901759837,0.45,0.39,0.83,0.87,0.635,1106277181.1,21.3233746649766,26571755072.0,2010-10-01
BD45,2010,11,5.6781003,11.6719436,-51.352572505576546,0.45,0.39,0.83,0.87,0.635,1106277181.1,21.3233746649766,26571755072.0,2010-11-01
BD45,2010,12,4.5831133,4.4093227,3.9414352685050758,0.45,0.39,0.83,0.87,0.635,1106277181.1,21.3233746649766,26571755072.0,2010-12-01
BD45,2011,1,6.8126651,9.960422300000001,-31.602648012223344,0.45,0.39,0.83,0.87,0.635,1528366924.7,19.4870042621521,27046084648.2,2011-01-01
BD45,2011,2,8.2744062,15.596482,-46.94697047706015,0.45,0.39,0.83,0.87,0.635,1528366924.7,19.4870042621521,27046084648.2,2011-02-01
BD45,2011,3,46.379948,51.645119,-10.194905350106758,0.45,0.39,0.83,0.87,0.635,1528366924.7,19.4870042621521,27046084648.2,2011-03-01
BD45,2011,4,142.18205899999998,176.110204,-19.265291975926637,0.45,0.39,0.83,0.87,0.635,1528366924.7,19.4870042621521,27046084648.2,2011-04-01
BD45,2011,5,376.44328,397.81284,-5.371762258855188,0.45,0.39,0.83,0.87,0.635,1528366924.7,19.4870042621521,27046084648.2,2011-05-01
BD45,2011,6,491.54880399999996,467.12277,5.229039466434051,0.45,0.39,0.83,0.87,0.635,1528366924.7,19.4870042621521,27046084648.2,2011-06-01
BD45,2011,7,318.891826,475.81346,-32.97965425358081,0.45,0.39,0.83,0.87,0.635,1528366924.7,19.4870042621521,27046084648.2,2011-07-01
BD45,2011,8,717.56728,439.38496,63.31175286473165,0.45,0.39,0.83,0.87,0.635,1528366924.7,19.4870042621521,27046084648.2,2011-08-01
BD45,2011,9,362.986813,382.11381,-5.005575956545517,0.45,0.39,0.83,0.87,0.635,1528366924.7,19.4870042621521,27046084648.2,2011-09-01
BD45,2011,10,42.092349,205.135529,-79.48071248057668,0.45,0.39,0.83,0.87,0.635,1528366924.7,19.4870042621521,27046084648.2,2011-10-01
BD45,2011,11,4.24538257,11.6719436,-63.62745815529814,0.45,0.39,0.83,0.87,0.635,1528366924.7,19.4870042621521,27046084648.2,2011-11-01
BD45,2011,12,2.7915567,4.4093227,-36.689671182379094,0.45,0.39,0.83,0.87,0.635,1528366924.7,19.4870042621521,27046084648.2,2011-12-01
BD45,2012,1,15.923483000000001,9.960422300000001,59.86754898936363,0.45,0.39,0.83,0.87,0.635,1675995387.4,20.1641903015642,29155976742.1,2012-01-01
BD45,2012,2,7.0343007,15.596482,-54.89815780250956,0.45,0.39,0.83,0.87,0.635,1675995387.4,20.1641903015642,29155976742.1,2012-02-01
BD45,2012,3,27.263852800000002,51.645119,-47.20923617196041,0.45,0.39,0.83,0.87,0.635,1675995387.4,20.1641903015642,29155976742.1,2012-03-01
BD45,2012,4,255.620049,176.110204,45.147778603447634,0.45,0.39,0.83,0.87,0.635,1675995387.4,20.1641903015642,29155976742.1,2012-04-01
BD45,2012,5,284.79418000000004,397.81284,-28.410008083198107,0.45,0.39,0.83,0.87,0.635,1675995387.4,20.1641903015642,29155976742.1,2012-05-01
BD45,2012,6,499.05014,467.12277,6.834899099438034,0.45,0.39,0.83,0.87,0.635,1675995387.4,20.1641903015642,29155976742.1,2012-06-01
BD45,2012,7,507.44593000000003,475.81346,6.64808221272261,0.45,0.39,0.83,0.87,0.635,1675995387.4,20.1641903015642,29155976742.1,2012-07-01
BD45,2012,8,500.27704000000006,439.38496,13.858480727242025,0.45,0.39,0.83,0.87,0.635,1675995387.4,20.1641903015642,29155976742.1,2012-08-01
BD45,2012,9,322.15304000000003,382.11381,-15.691861542507446,0.45,0.39,0.83,0.87,0.635,1675995387.4,20.1641903015642,29155976742.1,2012-09-01
BD45,2012,10,221.543533,205.135529,7.998616368401013,0.45,0.39,0.83,0.87,0.635,1675995387.4,20.1641903015642,29155976742.1,2012-10-01
BD45,2012,11,30.496042,11.6719436,161.2764681282387,0.45,0.39,0.83,0.87,0.635,1675995387.4,20.1641903015642,29155976742.1,2012-11-01
BD45,2012,12,2.9762532999999998,4.4093227,-32.500896339476355,0.45,0.39,0.83,0.87,0.635,1675995387.4,20.1641903015642,29155976742.1,2012-12-01
BD45,2013,1,5.9736148,9.960422300000001,-40.02649064387562,0.45,0.39,0.83,0.87,0.635,1941041755.6,20.0259278722599,32454687016.8,2013-01-01
BD45,2013,2,13.9393145,15.596482,-10.625264723160004,0.45,0.39,0.83,0.87,0.635,1941041755.6,20.0259278722599,32454687016.8,2013-02-01
BD45,2013,3,29.728231,51.645119,-42.4374818460579,0.45,0.39,0.83,0.87,0.635,1941041755.6,20.0259278722599,32454687016.8,2013-03-01
BD45,2013,4,154.240105,176.110204,-12.418416709119256,0.45,0.39,0.83,0.87,0.635,1941041755.6,20.0259278722599,32454687016.8,2013-04-01
BD45,2013,5,463.94723,397.81284,16.62449859587237,0.45,0.39,0.83,0.87,0.635,1941041755.6,20.0259278722599,32454687016.8,2013-05-01
BD45,2013,6,512.6701800000001,467.12277,9.750629368805992,0.45,0.39,0.83,0.87,0.635,1941041755.6,20.0259278722599,32454687016.8,2013-06-01
BD45,2013,7,401.46173,475.81346,-15.626235121637801,0.45,0.39,0.83,0.87,0.635,1941041755.6,20.0259278722599,32454687016.8,2013-07-01
BD45,2013,8,381.91292599999997,439.38496,-13.080109524003735,0.45,0.39,0.83,0.87,0.635,1941041755.6,20.0259278722599,32454687016.8,2013-08-01
BD45,2013,9,280.145126,382.11381,-26.68542233529848,0.45,0.39,0.83,0.87,0.635,1941041755.6,20.0259278722599,32454687016.8,2013-09-01
BD45,2013,10,171.551454,205.135529,-16.37165203108233,0.45,0.39,0.83,0.87,0.635,1941041755.6,20.0259278722599,32454687016.8,2013-10-01
BD45,2013,11,3.7704486,11.6719436,-67.696480301704,0.45,0.39,0.83,0.87,0.635,1941041755.6,20.0259278722599,32454687016.8,2013-11-01
BD45,2013,12,3.61213724,4.4093227,-18.079544506914853,0.45,0.39,0.83,0.87,0.635,1941041755.6,20.0259278722599,32454687016.8,2013-12-01
