date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
15/08/2025,Dhaka,Gopalganj,Gopalgonj Sadar,4036,23.01,89.83,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,51.48,0.42
15/08/2025,Dhaka,Gopalganj,Gopalgonj Sadar,4036,23.01,89.83,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,BDT,156,1.28
15/08/2025,Dhaka,Gopalganj,Gopalgonj Sadar,4036,23.01,89.83,oil and fats,Oil (palm),62,L,actual,Retail,BDT,159.72,1.31
15/08/2025,Dhaka,Gopalganj,Gopalgonj Sadar,4036,23.01,89.83,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,174.43,1.44
15/08/2025,Dhaka,Gopalganj,Gopalgonj Sadar,4036,23.01,89.83,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,98.03,0.81
15/08/2025,Dhaka,Gopalganj,Gopalgonj Sadar,4036,23.01,89.83,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,163.5,1.35
15/08/2025,Dhaka,Gopalganj,Gopalgonj Sadar,4036,23.01,89.83,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,33.13,0.27
15/08/2025,Dhaka,Gopalganj,Gopalgonj Sadar,4036,23.01,89.83,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,30.63,0.25
15/08/2025,Dhaka,Gopalganj,Gopalgonj Sadar,4036,23.01,89.83,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,61.13,0.5
15/08/2025,Dhaka,Gopalganj,Gopalgonj Sadar,4036,23.01,89.83,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,36.5,0.3
15/08/2025,Dhaka,Kishoreganj,Kishoregonj Sadar,4037,24.46,90.78,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,51.06,0.42
15/08/2025,Dhaka,Kishoreganj,Kishoregonj Sadar,4037,24.46,90.78,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,167.25,1.38
15/08/2025,Dhaka,Kishoreganj,Kishoregonj Sadar,4037,24.46,90.78,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,99,0.81
15/08/2025,Dhaka,Kishoreganj,Kishoregonj Sadar,4037,24.46,90.78,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,176.94,1.46
15/08/2025,Dhaka,Kishoreganj,Kishoregonj Sadar,4037,24.46,90.78,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,155,1.28
15/08/2025,Dhaka,Kishoreganj,Kishoregonj Sadar,4037,24.46,90.78,vegetables and fruits,"Onions (imported, China)",1108,KG,actual,Retail,BDT,60.55,0.5
15/08/2025,Dhaka,Kishoreganj,Kishoregonj Sadar,4037,24.46,90.78,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,28.89,0.24
15/08/2025,Dhaka,Kishoreganj,Kishoregonj Sadar,4037,24.46,90.78,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,45,0.37
15/08/2025,Dhaka,Manikganj,Manikganj Sadar,4039,23.87,90.03,cereals and tubers,"Potatoes (Holland, white)",1295,KG,actual,Retail,BDT,23.3,0.19
15/08/2025,Dhaka,Manikganj,Manikganj Sadar,4039,23.87,90.03,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,54,0.44
15/08/2025,Dhaka,Manikganj,Manikganj Sadar,4039,23.87,90.03,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,BDT,165.5,1.36
15/08/2025,Dhaka,Manikganj,Manikganj Sadar,4039,23.87,90.03,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,105.65,0.87
15/08/2025,Dhaka,Manikganj,Manikganj Sadar,4039,23.87,90.03,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,53,0.44
15/08/2025,Dhaka,Manikganj,Manikganj Sadar,4039,23.87,90.03,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,27.5,0.23
15/08/2025,Dhaka,Narayanganj,Narayanganj Sadar,4041,23.62,90.5,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,53,0.44
15/08/2025,Dhaka,Narayanganj,Narayanganj Sadar,4041,23.62,90.5,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,170.13,1.4
15/08/2025,Dhaka,Narayanganj,Narayanganj Sadar,4041,23.62,90.5,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,190,1.56
15/08/2025,Dhaka,Narayanganj,Narayanganj Sadar,4041,23.62,90.5,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,167.5,1.38
15/08/2025,Dhaka,Narayanganj,Narayanganj Sadar,4041,23.62,90.5,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,27.5,0.23
15/08/2025,Dhaka,Narayanganj,Narayanganj Sadar,4041,23.62,90.5,vegetables and fruits,Spinach (red),1296,KG,actual,Retail,BDT,17.5,0.14
15/08/2025,Dhaka,Narsingdi,Narsingdi Sadar,4042,23.94,90.73,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,49,0.4
15/08/2025,Dhaka,Narsingdi,Narsingdi Sadar,4042,23.94,90.73,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,12.12,0.1
15/08/2025,Dhaka,Narsingdi,Narsingdi Sadar,4042,23.94,90.73,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,106.83,0.88
15/08/2025,Dhaka,Narsingdi,Narsingdi Sadar,4042,23.94,90.73,oil and fats,Oil (palm),62,L,actual,Retail,BDT,154.61,1.27
15/08/2025,Dhaka,Narsingdi,Narsingdi Sadar,4042,23.94,90.73,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,171.58,1.41
15/08/2025,Dhaka,Narsingdi,Narsingdi Sadar,4042,23.94,90.73,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,25.39,0.21
15/08/2025,Dhaka,Narsingdi,Narsingdi Sadar,4042,23.94,90.73,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,54.58,0.45
15/08/2025,Dhaka,Rajbari,Rajbari Sadar,4043,23.77,89.65,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,51,0.42
15/08/2025,Dhaka,Rajbari,Rajbari Sadar,4043,23.77,89.65,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.23,0.092
15/08/2025,Dhaka,Rajbari,Rajbari Sadar,4043,23.77,89.65,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,106.76,0.88
15/08/2025,Dhaka,Rajbari,Rajbari Sadar,4043,23.77,89.65,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,165.61,1.36
15/08/2025,Dhaka,Rajbari,Rajbari Sadar,4043,23.77,89.65,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,102.5,0.84
15/08/2025,Dhaka,Rajbari,Rajbari Sadar,4043,23.77,89.65,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,184.74,1.52
15/08/2025,Dhaka,Rajbari,Rajbari Sadar,4043,23.77,89.65,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,27.76,0.23
15/08/2025,Dhaka,Shariatpur,Shariatpur Sadar,4044,23.22,90.35,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.64,0.096
15/08/2025,Dhaka,Shariatpur,Shariatpur Sadar,4044,23.22,90.35,"meat, fish and eggs","Fish (live, pangasius)",1080,KG,actual,Retail,BDT,190,1.56
15/08/2025,Dhaka,Shariatpur,Shariatpur Sadar,4044,23.22,90.35,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,BDT,173,1.42
15/08/2025,Dhaka,Shariatpur,Shariatpur Sadar,4044,23.22,90.35,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,112.5,0.93
15/08/2025,Dhaka,Shariatpur,Shariatpur Sadar,4044,23.22,90.35,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,175,1.44
15/08/2025,Dhaka,Shariatpur,Shariatpur Sadar,4044,23.22,90.35,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,30.5,0.25
15/08/2025,Dhaka,Shariatpur,Shariatpur Sadar,4044,23.22,90.35,vegetables and fruits,Spinach (red),1296,KG,actual,Retail,BDT,36.25,0.3
15/08/2025,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,cereals and tubers,"Potatoes (Holland, white)",1295,KG,actual,Retail,BDT,24.5,0.2
15/08/2025,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.72,0.096
15/08/2025,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,oil and fats,Oil (palm),62,L,actual,Retail,BDT,169.25,1.39
15/08/2025,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,117.5,0.97
15/08/2025,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,vegetables and fruits,Bananas (ripe),1210,1 piece,actual,Retail,BDT,6.88,0.057
15/08/2025,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,204,1.68
15/08/2025,Dhaka,Tangail,Tangail sadar Market,4045,24.25,89.91,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,29.88,0.25
15/08/2025,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,51,0.42
15/08/2025,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.2,0.092
15/08/2025,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,oil and fats,Oil (palm),62,L,actual,Retail,BDT,158.68,1.31
15/08/2025,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,176.93,1.46
15/08/2025,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,106,0.87
15/08/2025,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,155,1.28
15/08/2025,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,31.5,0.26
15/08/2025,Khulna,Bagerhat,Bagerhat Sadar,4020,22.67,89.79,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,56.5,0.47
15/08/2025,Khulna,Jessore,Jessore Sadar,4022,23.16,89.23,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,51.38,0.42
15/08/2025,Khulna,Jessore,Jessore Sadar,4022,23.16,89.23,oil and fats,Oil (palm),62,L,actual,Retail,BDT,147.8,1.22
15/08/2025,Khulna,Jessore,Jessore Sadar,4022,23.16,89.23,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,101.38,0.83
15/08/2025,Khulna,Jessore,Jessore Sadar,4022,23.16,89.23,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,146.5,1.21
15/08/2025,Khulna,Jessore,Jessore Sadar,4022,23.16,89.23,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,32.5,0.27
15/08/2025,Khulna,Jessore,Jessore Sadar,4022,23.16,89.23,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,57.63,0.47
15/08/2025,Khulna,Jessore,Jessore Sadar,4022,23.16,89.23,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,33.63,0.28
15/08/2025,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,51.5,0.42
15/08/2025,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.69,0.096
15/08/2025,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,"meat, fish and eggs","Fish (live, pangasius)",1080,KG,actual,Retail,BDT,200,1.65
15/08/2025,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,169.95,1.4
15/08/2025,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,102.5,0.84
15/08/2025,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,160.26,1.32
15/08/2025,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,35.39,0.29
15/08/2025,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,58.68,0.48
15/08/2025,Khulna,Jhenaidah,Jhenaidah Sadar,4023,23.54,89.17,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,37.76,0.31
15/08/2025,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,cereals and tubers,"Potatoes (Holland, white)",1295,KG,actual,Retail,BDT,20.5,0.17
15/08/2025,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,105.5,0.87
15/08/2025,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,169.72,1.4
15/08/2025,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,21.5,0.18
15/08/2025,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,25,0.21
15/08/2025,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,44.5,0.37
15/08/2025,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,34.75,0.29
15/08/2025,Khulna,Kushtia,Kushtia Sadar,4024,23.89,89.09,vegetables and fruits,Spinach (red),1296,KG,actual,Retail,BDT,46.5,0.38
15/08/2025,Khulna,Magura,Magura Sadar,4025,23.49,89.42,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,49.5,0.41
15/08/2025,Khulna,Magura,Magura Sadar,4025,23.49,89.42,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.71,0.096
15/08/2025,Khulna,Magura,Magura Sadar,4025,23.49,89.42,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,163.5,1.35
15/08/2025,Khulna,Magura,Magura Sadar,4025,23.49,89.42,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,177.5,1.46
15/08/2025,Khulna,Magura,Magura Sadar,4025,23.49,89.42,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,31.27,0.26
15/08/2025,Khulna,Magura,Magura Sadar,4025,23.49,89.42,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,50.75,0.42
15/08/2025,Khulna,Meherpur,Meherpur Sadar,4026,23.77,88.63,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,53.5,0.44
15/08/2025,Khulna,Meherpur,Meherpur Sadar,4026,23.77,88.63,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,BDT,174.2,1.43
15/08/2025,Khulna,Meherpur,Meherpur Sadar,4026,23.77,88.63,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,174,1.43
15/08/2025,Khulna,Meherpur,Meherpur Sadar,4026,23.77,88.63,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,168.18,1.38
15/08/2025,Khulna,Meherpur,Meherpur Sadar,4026,23.77,88.63,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,38.75,0.32
15/08/2025,Khulna,Narail,Narail Sadar,4027,23.16,89.51,cereals and tubers,"Potatoes (Holland, white)",1295,KG,actual,Retail,BDT,24.5,0.2
15/08/2025,Khulna,Narail,Narail Sadar,4027,23.16,89.51,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,53,0.44
15/08/2025,Khulna,Narail,Narail Sadar,4027,23.16,89.51,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,50.1,0.41
15/08/2025,Khulna,Narail,Narail Sadar,4027,23.16,89.51,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.84,0.097
15/08/2025,Khulna,Narail,Narail Sadar,4027,23.16,89.51,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,107.5,0.88
15/08/2025,Khulna,Narail,Narail Sadar,4027,23.16,89.51,oil and fats,Oil (palm),62,L,actual,Retail,BDT,160.5,1.32
15/08/2025,Khulna,Narail,Narail Sadar,4027,23.16,89.51,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,174.07,1.43
15/08/2025,Khulna,Narail,Narail Sadar,4027,23.16,89.51,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,109,0.9
15/08/2025,Khulna,Narail,Narail Sadar,4027,23.16,89.51,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,37.5,0.31
15/08/2025,Khulna,Narail,Narail Sadar,4027,23.16,89.51,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,58.63,0.48
15/08/2025,Mymensingh,Jamalpur,Jamalpur Sadar,4046,24.93,89.95,cereals and tubers,"Potatoes (Holland, white)",1295,KG,actual,Retail,BDT,21.02,0.17
15/08/2025,Mymensingh,Jamalpur,Jamalpur Sadar,4046,24.93,89.95,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,53,0.44
15/08/2025,Mymensingh,Jamalpur,Jamalpur Sadar,4046,24.93,89.95,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.66,0.096
15/08/2025,Mymensingh,Jamalpur,Jamalpur Sadar,4046,24.93,89.95,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,107.8,0.89
15/08/2025,Mymensingh,Jamalpur,Jamalpur Sadar,4046,24.93,89.95,oil and fats,Oil (palm),62,L,actual,Retail,BDT,152.28,1.25
15/08/2025,Mymensingh,Jamalpur,Jamalpur Sadar,4046,24.93,89.95,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,169.07,1.39
15/08/2025,Mymensingh,Jamalpur,Jamalpur Sadar,4046,24.93,89.95,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,98.95,0.81
15/08/2025,Mymensingh,Jamalpur,Jamalpur Sadar,4046,24.93,89.95,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,194.38,1.6
15/08/2025,Mymensingh,Jamalpur,Jamalpur Sadar,4046,24.93,89.95,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,33.88,0.28
15/08/2025,Mymensingh,Jamalpur,Jamalpur Sadar,4046,24.93,89.95,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,22.13,0.18
15/08/2025,Mymensingh,Jamalpur,Jamalpur Sadar,4046,24.93,89.95,vegetables and fruits,Spinach (red),1296,KG,actual,Retail,BDT,48.63,0.4
15/08/2025,Mymensingh,Sherpur,Sherpur Sadar,4048,25.02,90.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,49.67,0.41
15/08/2025,Mymensingh,Sherpur,Sherpur Sadar,4048,25.02,90.01,oil and fats,Oil (palm),62,L,actual,Retail,BDT,151.63,1.25
15/08/2025,Mymensingh,Sherpur,Sherpur Sadar,4048,25.02,90.01,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,196,1.61
15/08/2025,Rajshahi,Bogra,Bogra Sadar,4068,24.85,89.37,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,45.5,0.37
15/08/2025,Rajshahi,Bogra,Bogra Sadar,4068,24.85,89.37,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.55,0.095
15/08/2025,Rajshahi,Bogra,Bogra Sadar,4068,24.85,89.37,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,104.5,0.86
15/08/2025,Rajshahi,Bogra,Bogra Sadar,4068,24.85,89.37,oil and fats,Oil (palm),62,L,actual,Retail,BDT,151,1.24
15/08/2025,Rajshahi,Bogra,Bogra Sadar,4068,24.85,89.37,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,166.19,1.37
15/08/2025,Rajshahi,Bogra,Bogra Sadar,4068,24.85,89.37,vegetables and fruits,Bananas (ripe),1210,1 piece,actual,Retail,BDT,5.62,0.046
15/08/2025,Rajshahi,Bogra,Bogra Sadar,4068,24.85,89.37,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,190,1.56
15/08/2025,Rajshahi,Bogra,Bogra Sadar,4068,24.85,89.37,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,43.28,0.36
15/08/2025,Rajshahi,Joypurhat,Jaipurhat Sadar,4069,25.1,89.03,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,47.8,0.39
15/08/2025,Rajshahi,Joypurhat,Jaipurhat Sadar,4069,25.1,89.03,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.55,0.095
15/08/2025,Rajshahi,Joypurhat,Jaipurhat Sadar,4069,25.1,89.03,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,BDT,160.57,1.32
15/08/2025,Rajshahi,Joypurhat,Jaipurhat Sadar,4069,25.1,89.03,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,104.75,0.86
15/08/2025,Rajshahi,Joypurhat,Jaipurhat Sadar,4069,25.1,89.03,oil and fats,Oil (palm),62,L,actual,Retail,BDT,154.07,1.27
15/08/2025,Rajshahi,Joypurhat,Jaipurhat Sadar,4069,25.1,89.03,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,172.05,1.42
15/08/2025,Rajshahi,Joypurhat,Jaipurhat Sadar,4069,25.1,89.03,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,165.25,1.36
15/08/2025,Rajshahi,Joypurhat,Jaipurhat Sadar,4069,25.1,89.03,vegetables and fruits,"Garlic (imported, China)",1082,KG,actual,Retail,BDT,175,1.44
15/08/2025,Rajshahi,Joypurhat,Jaipurhat Sadar,4069,25.1,89.03,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,26.75,0.22
15/08/2025,Rajshahi,Naogaon,Naogaon Sadar,4070,24.81,88.94,cereals and tubers,"Potatoes (Holland, white)",1295,KG,actual,Retail,BDT,19.7,0.16
15/08/2025,Rajshahi,Naogaon,Naogaon Sadar,4070,24.81,88.94,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,41,0.34
15/08/2025,Rajshahi,Naogaon,Naogaon Sadar,4070,24.81,88.94,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,51,0.42
15/08/2025,Rajshahi,Naogaon,Naogaon Sadar,4070,24.81,88.94,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.38,0.094
15/08/2025,Rajshahi,Naogaon,Naogaon Sadar,4070,24.81,88.94,"meat, fish and eggs","Fish (live, pangasius)",1080,KG,actual,Retail,BDT,205,1.69
15/08/2025,Rajshahi,Naogaon,Naogaon Sadar,4070,24.81,88.94,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,BDT,158.38,1.3
15/08/2025,Rajshahi,Naogaon,Naogaon Sadar,4070,24.81,88.94,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,105.5,0.87
15/08/2025,Rajshahi,Naogaon,Naogaon Sadar,4070,24.81,88.94,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,185.5,1.53
15/08/2025,Rajshahi,Naogaon,Naogaon Sadar,4070,24.81,88.94,pulses and nuts,Lentils (masur),61,KG,actual,Retail,BDT,102.5,0.84
15/08/2025,Rajshahi,Naogaon,Naogaon Sadar,4070,24.81,88.94,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,166.75,1.37
15/08/2025,Rajshahi,Naogaon,Naogaon Sadar,4070,24.81,88.94,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,49.38,0.41
15/08/2025,Rajshahi,Naogaon,Naogaon Sadar,4070,24.81,88.94,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,28.75,0.24
15/08/2025,Rajshahi,Naogaon,Naogaon Sadar,4070,24.81,88.94,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,43.25,0.36
15/08/2025,Rajshahi,Naogaon,Naogaon Sadar,4070,24.81,88.94,vegetables and fruits,Spinach (red),1296,KG,actual,Retail,BDT,57,0.47
15/08/2025,Rajshahi,Natore,Natore Sadar,4071,24.41,88.98,cereals and tubers,Wheat flour,58,KG,actual,Retail,BDT,49,0.4
15/08/2025,Rajshahi,Natore,Natore Sadar,4071,24.41,88.98,"meat, fish and eggs",Eggs (brown),1073,1 piece,actual,Retail,BDT,11.94,0.098
15/08/2025,Rajshahi,Natore,Natore Sadar,4071,24.41,88.98,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,BDT,152.14,1.25
15/08/2025,Rajshahi,Natore,Natore Sadar,4071,24.41,88.98,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,103.43,0.85
15/08/2025,Rajshahi,Natore,Natore Sadar,4071,24.41,88.98,oil and fats,"Oil (soybean, fortified)",1282,L,actual,Retail,BDT,170.26,1.4
15/08/2025,Rajshahi,Natore,Natore Sadar,4071,24.41,88.98,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,166.9,1.37
15/08/2025,Rajshahi,Natore,Natore Sadar,4071,24.41,88.98,vegetables and fruits,Gourd (bottle),1276,KG,actual,Retail,BDT,35.36,0.29
15/08/2025,Rajshahi,Natore,Natore Sadar,4071,24.41,88.98,vegetables and fruits,Papaya (green),1114,KG,actual,Retail,BDT,20.67,0.17
15/08/2025,Rajshahi,Natore,Natore Sadar,4071,24.41,88.98,vegetables and fruits,Snake gourd,675,KG,actual,Retail,BDT,42.86,0.35
15/08/2025,Rajshahi,Natore,Natore Sadar,4071,24.41,88.98,vegetables and fruits,Spinach (malabar),1297,KG,actual,Retail,BDT,31.55,0.26
15/08/2025,Rajshahi,Nawabganj,Nawabgonj Sadar,4072,24.6,88.28,cereals and tubers,Rice (coarse),60,KG,actual,Retail,BDT,58.7,0.48
15/08/2025,Rajshahi,Nawabganj,Nawabgonj Sadar,4072,24.6,88.28,miscellaneous food,Sugar,97,KG,actual,Retail,BDT,103.1,0.85
15/08/2025,Rajshahi,Nawabganj,Nawabgonj Sadar,4072,24.6,88.28,oil and fats,Oil (palm),62,L,actual,Retail,BDT,148.68,1.22
15/08/2025,Rajshahi,Nawabganj,Nawabgonj Sadar,4072,24.6,88.28,vegetables and fruits,Chili (green),90,KG,actual,Retail,BDT,188.75,1.55
